,CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Revenue_Loss,Churn_Prob,Expected_Loss
5437,8510-BBWMU,1,United States,California,Stonyford,95979,"39.288127, -122.415841",39.288127,-122.415841,Female,No,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.75,806.95,No,0,39,5678,0.0,1.375861280092009e-07,2.717326028181718e-06
5438,6857-TKDJV,1,United States,California,Strawberry Valley,95981,"39.58458, -121.093256",39.58458,-121.093256,Male,No,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.65,1620.45,No,0,62,4444,0.0,3.2479848717116325e-06,8.006282708769173e-05
5439,2360-RDGRO,1,United States,California,Sutter,95982,"39.172777, -121.805845",39.172777,-121.805845,Male,No,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.25,6812.95,No,0,70,5089,0.0,1.513397818069054e-08,1.5777172253369887e-06
5440,0584-BJQGZ,1,United States,California,Taylorsville,95983,"40.053684, -120.743116",40.053684,-120.743116,Female,No,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.35,1837.9,No,0,63,4855,0.0,6.838551509244686e-08,5.358005107493211e-06
5441,1360-XFJMR,1,United States,California,Washington,95986,"39.34128, -120.786867",39.34128,-120.786867,Female,No,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),109.7,7344.45,No,0,24,4017,0.0,3.759104091192873e-12,4.123737188038582e-10
5442,5730-RIITO,1,United States,California,Willows,95988,"39.493991, -122.286363",39.493991,-122.286363,Female,Yes,No,No,43,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),33.45,1500.25,No,0,79,4757,0.0,3.644855337359746e-05,0.0012192041103468352
5443,9058-MJLZC,1,United States,California,Yuba City,95991,"39.02741, -121.614982",39.02741,-121.614982,Female,No,No,No,24,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,2283.15,No,0,42,3667,0.0,4.797281248030744e-10,4.538228060637084e-08
5444,0902-XKXPN,1,United States,California,Redding,96001,"40.587919, -122.464732",40.587919,-122.464732,Male,No,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.2,1376.5,No,0,78,5463,0.0,7.059194249224092e-05,0.0014259572383432666
5445,5177-RVZNU,1,United States,California,Redding,96002,"40.527834, -122.318749",40.527834,-122.318749,Female,No,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.3,755.4,No,0,43,4186,0.0,2.680130401772041e-07,5.440664715597243e-06
5446,0056-EPFBG,1,United States,California,Redding,96003,"40.677649, -122.29467",40.677649,-122.29467,Male,No,Yes,Yes,20,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.4,825.4,No,0,29,3899,0.0,6.018901708528857e-09,2.3714472731603695e-07
5447,8993-IZEUX,1,United States,California,Adin,96006,"41.171578, -120.913161",41.171578,-120.913161,Male,No,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.15,488.65,No,0,20,4320,0.0,1.2778754471599118e-10,8.83650871711079e-09
5448,8190-ZTQFB,1,United States,California,Bieber,96009,"41.083464, -121.107929",41.083464,-121.107929,Male,No,No,No,41,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,51.35,2075.1,No,0,59,5622,0.0,2.8805758188450215e-07,1.4791756829769185e-05
5449,0931-MHTEM,1,United States,California,Big Bar,96010,"40.775272, -123.287414",40.775272,-123.287414,Female,No,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.05,5299.65,No,0,69,4478,0.0,2.0584196455763055e-08,2.0594488553990936e-06
5450,7515-LODFU,1,United States,California,Burney,96013,"40.946785, -121.719489",40.946785,-121.719489,Male,Yes,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1356.3,No,0,21,4042,0.0,4.402755079038502e-09,8.937592810448159e-08
5451,0440-UEDAI,1,United States,California,Callahan,96014,"41.388397, -122.794636",41.388397,-122.794636,Female,No,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),94.45,5042.75,No,0,64,5452,0.0,1.4729141374210864e-08,1.391167402794216e-06
5452,1337-BOZWO,1,United States,California,Canby,96015,"41.486953, -120.913975",41.486953,-120.913975,Male,No,Yes,Yes,18,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),46.4,812.4,No,0,35,4003,0.0,9.615769982058726e-09,4.461717271675249e-07
5453,0868-VJRDR,1,United States,California,Cassel,96016,"40.936285, -121.572692",40.936285,-121.572692,Male,No,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.05,6605.55,No,0,36,4337,0.0,4.892302981663258e-11,5.09044125242062e-09
5454,6344-SFJVH,1,United States,California,Shasta Lake,96019,"40.692523, -122.369876",40.692523,-122.369876,Female,No,No,No,20,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),24.9,505.95,No,0,20,5942,0.0,4.638998895870379e-09,1.1551107250717244e-07
5455,3950-VPYJB,1,United States,California,Chester,96020,"40.243494, -121.154733",40.243494,-121.154733,Male,No,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,59.6,3509.4,No,0,28,4778,0.0,5.91538395236975e-10,3.5255688356123715e-08
5456,8041-TMEID,1,United States,California,Corning,96021,"39.913777, -122.289984",39.913777,-122.289984,Male,Yes,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),108.5,6991.9,No,0,49,6453,0.0,3.111051754721509e-10,3.3754911538728375e-08
5457,7321-ZNSLA,1,United States,California,Cottonwood,96022,"40.336392, -122.448533",40.336392,-122.448533,Male,No,Yes,Yes,13,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,40.55,590.35,No,0,27,2898,0.0,4.123818483602693e-09,1.672208395100892e-07
5458,6941-KXRRV,1,United States,California,Dorris,96023,"41.949216, -122.050062",41.949216,-122.050062,Female,Yes,Yes,No,48,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),58.95,2789.7,No,0,49,4815,0.0,2.510543997155822e-08,1.479965686323357e-06
5459,8727-JQFHV,1,United States,California,Dunsmuir,96025,"41.212695, -122.392067",41.212695,-122.392067,Male,No,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,1123.15,No,0,68,4937,0.0,1.422951285166863e-05,0.00029526239167212406
5460,9475-NNDGC,1,United States,California,Etna,96027,"41.405193, -123.008567",41.405193,-123.008567,Male,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.15,7953.25,No,0,75,4068,0.0,1.5244904770539828e-08,1.7249609747865816e-06
5461,1355-KUSBG,1,United States,California,Fall River Mills,96028,"41.017282, -121.468945",41.017282,-121.468945,Female,No,Yes,Yes,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,48.8,349.8,No,0,51,4785,0.0,1.3623936779179651e-07,6.6484811482396694e-06
5462,3688-FTHLT,1,United States,California,Flournoy,96029,"39.84784, -122.544556",39.84784,-122.544556,Female,No,No,No,16,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.05,1067.05,No,0,73,3214,0.0,1.4497015736607244e-06,9.140368421930867e-05
5463,0899-LIIBW,1,United States,California,Forks Of Salmon,96031,"41.232128, -123.194748",41.232128,-123.194748,Male,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.85,3527.3,No,0,76,5891,0.0,8.286150469722447e-08,8.356582748715087e-06
5464,1384-RCUXW,1,United States,California,French Gulch,96033,"40.740138, -122.587476",40.740138,-122.587476,Male,No,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.55,1248.9,No,0,24,5183,0.0,8.452789253856817e-11,6.808721743981666e-09
5465,5825-XJOCM,1,United States,California,Gazelle,96034,"41.411315, -122.697236",41.411315,-122.697236,Male,No,No,Yes,48,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),64.4,3035.35,No,0,45,2545,0.0,7.595626718149518e-09,4.89158360648829e-07
5466,6848-YLDFR,1,United States,California,Gerber,96035,"40.03194, -122.176023",40.03194,-122.176023,Male,No,Yes,Yes,58,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),75.2,4300.8,No,0,46,4559,0.0,3.2348781107686253e-09,2.4326283392980064e-07
5467,8125-QPFJD,1,United States,California,Greenview,96037,"41.528541, -122.955018",41.528541,-122.955018,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.9,6065.3,No,0,65,4447,0.0,3.05081656453045e-08,2.590143263286352e-06
5468,2320-YKQBO,1,United States,California,Grenada,96038,"41.599978, -122.539381",41.599978,-122.539381,Female,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,144.95,No,0,57,4764,0.0,4.592292048062858e-06,8.863123652761317e-05
5469,4973-RLZVI,1,United States,California,Hornbrook,96044,"41.962127, -122.527696",41.962127,-122.527696,Female,No,No,No,30,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),74.65,2308.6,No,0,59,5616,0.0,4.483869036520392e-08,3.347208235762473e-06
5470,7869-ZYDST,1,United States,California,Hyampom,96046,"40.648024, -123.465088",40.648024,-123.465088,Male,No,Yes,No,31,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.05,1882.8,No,0,59,5841,0.0,1.639025453315472e-07,9.678445301827861e-06
5471,4501-UYKBC,1,United States,California,Igo,96047,"40.524535, -122.647172",40.524535,-122.647172,Female,Yes,No,No,46,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),69.1,3255.35,No,0,30,3856,0.0,4.139825273744717e-10,2.8606192641575994e-08
5472,1215-EXRMO,1,United States,California,Junction City,96048,"40.913192, -123.06597",40.913192,-123.06597,Male,No,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.55,1067.65,No,0,78,4745,0.0,8.456760779817868e-05,0.001737864340252572
5473,2305-MRGLV,1,United States,California,Klamath River,96050,"41.816595, -122.948287",41.816595,-122.948287,Male,No,Yes,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),76.55,2065.4,No,0,71,2085,0.0,2.838813753406268e-07,2.1731119282324983e-05
5474,8404-VIOMB,1,United States,California,Lakehead,96051,"40.883853, -122.418258",40.883853,-122.418258,Female,No,No,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.5,4136.4,No,0,57,4165,0.0,5.583992774757471e-08,3.4899954842234195e-06
5475,2359-KLTEK,1,United States,California,Lookout,96054,"41.280478, -121.160249",41.280478,-121.160249,Female,No,Yes,Yes,41,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.9,3848,No,0,53,3539,0.0,2.487498526882172e-09,2.3606361020111813e-07
5476,5304-EFJLP,1,United States,California,Los Molinos,96055,"40.059385, -122.091481",40.059385,-122.091481,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.65,8022.85,No,0,36,4406,0.0,2.2817269556279533e-11,2.54754814595861e-09
5477,2673-ZALNP,1,United States,California,Mcarthur,96056,"41.10831, -121.360362",41.10831,-121.360362,Female,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,173.15,No,0,46,2750,0.0,6.537358193559162e-07,1.300934280518273e-05
5478,9184-GALIL,1,United States,California,Mccloud,96057,"41.251322, -122.105209",41.251322,-122.105209,Female,No,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,781.25,No,0,43,5587,0.0,2.67211888788751e-07,5.464483125729957e-06
5479,4393-RYCRE,1,United States,California,Macdoel,96058,"41.769709, -121.92063",41.769709,-121.92063,Male,No,No,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.05,4510.8,No,0,60,4588,0.0,3.104224694172409e-09,3.2920302881698396e-07
5480,9746-MDMBK,1,United States,California,Manton,96059,"40.426679, -121.850421",40.426679,-121.850421,Male,No,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.45,5317.8,No,0,35,3729,0.0,2.2155999121393597e-11,2.5135981003221036e-09
5481,3162-ZJZFU,1,United States,California,Mill Creek,96061,"40.331975, -121.460674",40.331975,-121.460674,Male,No,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.55,4779.45,No,0,27,4700,0.0,3.204123595324155e-11,2.9654163874725055e-09
5482,8404-GFGCZ,1,United States,California,Millville,96062,"40.531257, -122.148139",40.531257,-122.148139,Male,No,Yes,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,65.6,250.1,No,0,44,4552,0.0,1.0152213911234277e-08,6.659852325769685e-07
5483,8875-AKBYH,1,United States,California,Mineral,96063,"40.408796, -121.579609",40.408796,-121.579609,Male,Yes,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.35,1745.2,No,0,70,4915,0.0,1.4214805670987555e-07,1.1990188583478002e-05
5484,0533-UCAAU,1,United States,California,Montgomery Creek,96065,"40.877552, -121.885884",40.877552,-121.885884,Male,Yes,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),71.1,4140.1,No,0,40,5462,0.0,1.7209479350976314e-09,1.223593981854416e-07
5485,1394-SUIUH,1,United States,California,Mount Shasta,96067,"41.33832, -122.290756",41.33832,-122.290756,Female,Yes,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.15,3670.5,No,0,45,2672,0.0,1.3805970699930965e-09,1.1755784050991218e-07
5486,3521-MNKLV,1,United States,California,Nubieber,96068,"41.082472, -121.195215",41.082472,-121.195215,Male,No,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.7,1167.8,No,0,48,5832,0.0,6.256333695652067e-08,3.109397846739077e-06
5487,2533-TIBIX,1,United States,California,Oak Run,96069,"40.689243, -122.037023",40.689243,-122.037023,Male,No,Yes,Yes,15,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,469.65,No,0,78,5825,0.0,5.8010150446845915e-05,0.0017519065434947465
5488,5092-STPKP,1,United States,California,Platina,96076,"40.367964, -122.937379",40.367964,-122.937379,Female,No,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),56.35,1381.2,No,0,42,5128,0.0,1.2333395689347746e-08,6.949868470947455e-07
5489,0114-PEGZZ,1,United States,California,Round Mountain,96084,"40.923558, -122.059933",40.923558,-122.059933,Female,No,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,107.55,3645.5,No,0,33,4800,0.0,3.170653761814148e-11,3.4100381208311158e-09
5490,3359-DSRKA,1,United States,California,Scott Bar,96085,"41.737962, -123.07557",41.737962,-123.07557,Female,No,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,1158.85,No,0,46,6440,0.0,3.688846861551732e-07,7.3223610201801885e-06
5491,8639-NHQEI,1,United States,California,Seiad Valley,96086,"41.924174, -123.260788",41.924174,-123.260788,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),95.9,6954.15,No,0,30,4213,0.0,3.1479817851571695e-11,3.0189145319657256e-09
5492,7161-DFHUF,1,United States,California,Shasta,96087,"40.617614, -122.512861",40.617614,-122.512861,Female,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.85,1672.1,No,0,77,6166,0.0,4.2399373685318405e-05,0.001011225062394844
5493,3720-DBRWL,1,United States,California,Tehama,96090,"40.021787, -122.127576",40.021787,-122.127576,Male,No,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.85,4307.1,No,0,53,5703,0.0,5.592386916231174e-09,4.6892164292598396e-07
5494,8565-WUXZU,1,United States,California,Vina,96092,"39.955164, -122.018567",39.955164,-122.018567,Male,Yes,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.8,6141.65,No,0,54,4240,0.0,4.648881389844784e-09,3.942251418588377e-07
5495,4994-OBRSZ,1,United States,California,Weed,96094,"41.465121, -122.380947",41.465121,-122.380947,Male,No,No,Yes,14,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.1,1054.8,No,0,33,2045,0.0,5.469740892272873e-10,4.162472819019656e-08
5496,0562-FGDCR,1,United States,California,Whitmore,96096,"40.637105, -121.906949",40.637105,-121.906949,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,74.55,5430.65,No,0,25,4703,0.0,8.194291161835873e-11,6.108844061148644e-09
5497,2436-QBZFP,1,United States,California,Yreka,96097,"41.764869, -122.671316",41.764869,-122.671316,Female,No,Yes,Yes,22,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,39.2,849.9,No,0,25,3288,0.0,2.994647759199102e-09,1.1739019216060481e-07
5498,3420-YJLQT,1,United States,California,Alturas,96101,"41.468877, -120.54229",41.468877,-120.54229,Female,No,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.55,151.75,No,0,24,5965,0.0,1.1224455562943691e-10,8.929054400321706e-09
5499,6040-CGACY,1,United States,California,Blairsden Graeagle,96103,"39.783747, -120.661032",39.783747,-120.661032,Female,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,299.4,No,0,35,3195,0.0,9.315822893995381e-08,1.8259012872230948e-06
5500,6582-PLFUU,1,United States,California,Cedarville,96104,"41.505916, -120.152505",41.505916,-120.152505,Male,No,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,1086.75,No,0,40,5974,0.0,1.506055873447792e-07,2.9443392325904336e-06
5501,8242-PDSGJ,1,United States,California,Chilcoot,96105,"39.872961, -120.198876",39.872961,-120.198876,Male,No,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.15,2692.75,No,0,60,5840,0.0,6.547255613339602e-07,2.5632505726224544e-05
